cruise,haul,loc,offset.y,offset.m,offset.d,offset.H,offset.M,offset.z,tz,notes
202407,125,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,126,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,126,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,127,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,127,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,128,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,128,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,129,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,129,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,130,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,130,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,131,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,131,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,132,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,132,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,133,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,133,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,134,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,134,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,135,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,135,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,136,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,136,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,137,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,137,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,138,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,138,Kite,0,0,0,0,0,10,America/Los_Angeles,No file
202407,139,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,139,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,140,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,140,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,141,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,141,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,142,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,142,Kite,0,0,0,0,0,10,America/Los_Angeles,No file
202407,143,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,143,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,144,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,144,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,145,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,145,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,146,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,146,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,147,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,147,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,148,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,148,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,149,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,149,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,150,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,150,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,151,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,151,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,152,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,152,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,153,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,153,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,154,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,154,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,155,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,155,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,156,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,156,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,157,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,157,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,158,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,158,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,159,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,159,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,160,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,160,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,161,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,161,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,162,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,162,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,163,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,163,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,164,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,164,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,165,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,165,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,166,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,166,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,167,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,167,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,168,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,168,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,169,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,169,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,170,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,170,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,171,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,171,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,172,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,172,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,173,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,173,Kite,0,0,0,0,0,10,America/Los_Angeles,
202407,174,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202407,174,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,1,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,1,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,2,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,2,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,3,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,3,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,4,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,4,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,5,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,5,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,6,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,6,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,7,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,7,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,8,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,8,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,9,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,9,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,10,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,10,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,11,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,11,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,12,Footrope,0,0,0,-7,0,10,America/Los_Angeles,
202506,12,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,13,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,13,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,14,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,14,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,15,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,15,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,16,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,16,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,17,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,17,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,18,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,18,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,19,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,19,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,20,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,20,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,21,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,21,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,22,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,22,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,23,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,23,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,24,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,24,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,25,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,25,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,26,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,26,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,27,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,27,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,28,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,28,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,29,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,29,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,30,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,30,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,31,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,31,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,32,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,32,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,33,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,33,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,34,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,34,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,35,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,35,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,36,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,36,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,37,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,37,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,38,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,38,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,39,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,39,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,40,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,40,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,41,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,41,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,42,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,42,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,43,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,43,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,44,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,44,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,45,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,45,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,46,Footrope,0,0,0,0,0,10,America/Los_Angeles,
202506,46,Kite,0,0,0,0,0,10,America/Los_Angeles,
202506,47,Footrope,0,0,0,0,0,10,UTC,
202506,47,Kite,0,0,0,0,0,10,UTC,
202506,48,Footrope,0,0,0,0,0,10,UTC,
202506,48,Kite,0,0,0,0,0,10,UTC,
202506,49,Footrope,0,0,0,0,0,10,UTC,
202506,49,Kite,0,0,0,0,0,10,UTC,
202506,50,Footrope,0,0,0,0,0,10,UTC,
202506,50,Kite,0,0,0,0,0,10,UTC,
202506,51,Footrope,0,0,0,0,0,10,UTC,No file
202506,51,Kite,0,0,0,0,0,10,UTC,
202506,52,Footrope,0,0,0,0,0,10,UTC,
202506,52,Kite,0,0,0,0,0,10,UTC,
202506,53,Footrope,0,0,0,0,0,10,UTC,
202506,53,Kite,0,0,0,0,0,10,UTC,
202506,54,Footrope,0,0,0,0,0,10,UTC,
202506,54,Kite,0,0,0,0,0,10,UTC,
202506,55,Footrope,0,0,0,0,0,10,UTC,
202506,55,Kite,0,0,0,0,0,10,UTC,
202506,56,Footrope,0,0,0,0,0,10,UTC,
202506,56,Kite,0,0,0,0,0,10,UTC,
202506,57,Footrope,0,0,0,0,0,10,UTC,
202506,57,Kite,0,0,0,0,0,10,UTC,
202506,58,Footrope,0,0,0,0,0,10,UTC,
202506,58,Kite,0,0,0,0,0,10,UTC,
202506,59,Footrope,0,0,0,0,0,10,UTC,
202506,59,Kite,0,0,0,0,0,10,UTC,
202506,60,Footrope,0,0,0,0,0,10,UTC,
202506,60,Kite,0,0,0,0,0,10,UTC,
202506,61,Footrope,0,0,0,0,0,10,UTC,
202506,61,Kite,0,0,0,0,0,10,UTC,
202506,62,Footrope,0,0,0,0,0,10,UTC,
202506,62,Kite,0,0,0,0,0,10,UTC,
202506,63,Footrope,0,0,0,0,0,10,UTC,
202506,63,Kite,0,0,0,0,0,10,UTC,
202506,64,Footrope,0,0,0,0,0,10,UTC,
202506,64,Kite,0,0,0,0,0,10,UTC,
202506,65,Footrope,0,0,0,0,0,10,UTC,
202506,65,Kite,0,0,0,0,0,10,UTC,
202506,66,Footrope,0,0,0,0,0,10,UTC,
202506,66,Kite,0,0,0,0,0,10,UTC,
202506,67,Footrope,0,0,0,0,0,10,UTC,
202506,67,Kite,0,0,0,0,0,10,UTC,
202506,68,Footrope,0,0,0,0,0,10,UTC,
202506,68,Kite,0,0,0,0,0,10,UTC,
202506,69,Footrope,0,0,0,0,0,10,UTC,
202506,69,Kite,0,0,0,0,0,10,UTC,
202506,70,Footrope,0,0,0,0,0,10,UTC,
202506,70,Kite,0,0,0,0,0,10,UTC,
202506,71,Footrope,0,0,0,0,0,10,UTC,
202506,71,Kite,0,0,0,0,0,10,UTC,
202506,72,Footrope,0,0,0,0,0,10,UTC,
202506,72,Kite,0,0,0,0,0,10,UTC,
202506,73,Footrope,0,0,0,0,0,10,UTC,
202506,73,Kite,0,0,0,0,0,10,UTC,
202506,74,Footrope,0,0,0,0,0,10,UTC,
202506,74,Kite,0,0,0,0,0,10,UTC,
202506,75,Footrope,0,0,0,0,0,10,UTC,
202506,75,Kite,0,0,0,0,0,10,UTC,
202506,76,Footrope,0,0,0,0,0,10,UTC,
202506,76,Kite,0,0,0,0,0,10,UTC,
202506,77,Footrope,0,0,0,0,0,10,UTC,
202506,77,Kite,0,0,0,0,0,10,UTC,
202506,78,Footrope,0,0,0,0,0,10,UTC,
202506,78,Kite,0,0,0,0,0,10,UTC,
202506,79,Footrope,0,0,0,0,0,10,UTC,
202506,79,Kite,0,0,0,0,0,10,UTC,
202506,80,Footrope,0,0,0,0,0,10,UTC,
202506,80,Kite,0,0,0,0,0,10,UTC,
202506,81,Footrope,0,0,0,0,0,10,UTC,
202506,81,Kite,0,0,0,0,0,10,UTC,
202506,82,Footrope,0,0,0,0,0,10,UTC,
202506,82,Kite,0,0,0,0,0,10,UTC,
202506,83,Footrope,0,0,0,0,0,10,UTC,
202506,83,Kite,0,0,0,0,0,10,UTC,
202506,84,Footrope,0,0,0,0,0,10,UTC,
202506,84,Kite,0,0,0,0,0,10,UTC,
202506,85,Footrope,0,0,0,0,0,10,UTC,
202506,85,Kite,0,0,0,0,0,10,UTC,
202506,86,Footrope,0,0,0,0,0,10,UTC,
202506,86,Kite,0,0,0,0,0,10,UTC,
202506,87,Footrope,0,0,0,0,0,10,UTC,
202506,87,Kite,0,0,0,0,0,10,UTC,
202506,88,Footrope,0,0,0,0,0,10,UTC,
202506,88,Kite,0,0,0,0,0,10,UTC,
202506,89,Footrope,0,0,0,0,0,10,UTC,
202506,89,Kite,0,0,0,0,0,10,UTC,
202506,90,Footrope,0,0,0,0,0,10,UTC,
202506,90,Kite,0,0,0,0,0,10,UTC,
202506,91,Footrope,0,0,0,0,0,10,UTC,
202506,91,Kite,0,0,0,0,0,10,UTC,
202506,92,Footrope,0,0,0,0,0,10,UTC,
202506,92,Kite,0,0,0,0,0,10,UTC,
202506,93,Footrope,0,0,0,0,0,10,UTC,
202506,93,Kite,0,0,0,0,0,10,UTC,
202506,94,Footrope,0,0,0,0,0,10,UTC,
202506,94,Kite,0,0,0,0,0,10,UTC,
202506,95,Footrope,0,0,0,0,0,10,UTC,
202506,95,Kite,0,0,0,0,0,10,UTC,
202506,96,Footrope,0,0,0,0,0,10,UTC,
202506,96,Kite,0,0,0,0,0,10,UTC,
202506,97,Footrope,0,0,0,0,0,10,UTC,
202506,97,Kite,0,0,0,0,0,10,UTC,
202506,98,Footrope,0,0,0,0,0,10,UTC,
202506,98,Kite,0,0,0,0,0,10,UTC,
202506,99,Footrope,0,0,0,0,0,10,UTC,
202506,99,Kite,0,0,0,0,0,10,UTC,
202506,100,Footrope,0,0,0,0,0,10,UTC,
202506,100,Kite,0,0,0,0,0,10,UTC,
202506,101,Footrope,0,0,0,0,0,10,UTC,
202506,101,Kite,0,0,0,0,0,10,UTC,
202506,102,Footrope,0,0,0,0,0,10,UTC,
202506,102,Kite,0,0,0,0,0,10,UTC,
202506,103,Footrope,0,0,0,0,0,10,UTC,No file
202506,103,Kite,0,0,0,0,0,10,UTC,
202506,104,Footrope,0,0,0,0,0,10,UTC,
202506,104,Kite,0,0,0,0,0,10,UTC,
202506,105,Footrope,0,0,0,0,0,10,UTC,No file
202506,105,Kite,0,0,0,0,0,10,UTC,
202506,106,Footrope,0,0,0,0,0,10,UTC,
202506,106,Kite,0,0,0,0,0,10,UTC,
202506,107,Footrope,0,0,0,0,0,10,UTC,
202506,107,Kite,0,0,0,0,0,10,UTC,
